ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2025;38009;PERIODISMO;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;145;184;1;595;68.32;508;580.4;626;667.59;667.75;706.75;757.2;830
2025;38013;PUBLICIDAD;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;125;156;1;630;75.49;504.5;573.25;614.88;662.42;652.75;702.62;768.5;946.5
2025;38015;DISEÑO CON MENCIONES;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;160;217;1;579.5;63.89;536;582.4;614;662.47;657;701.5;745.7;893.5
2025;38032;BACHILLERATO EN CIENCIAS SOCIALES Y HUMANIDADES;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;145;174;1;670.5;59.58;542;611.15;648;685.54;681.5;726.38;752.75;902
2025;38080;INGENIERÍA CIVIL PLAN COMÚN;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;150;203;1;645.5;68.78;562;637.3;676;722.26;719.5;770.25;814.9;896.5
2025;38083;ARQUITECTURA;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;140;176;1;639.5;62.11;572.5;640;674.62;720.44;718.25;766.12;798.25;893.5
2025;38162;SOCIOLOGÍA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;49;58;1;493;75.48;493;520.9;557.38;613.82;609.75;653.62;695.7;869
2025;38163;CIENCIA POLÍTICA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;90;128;1;573;61.12;535;576.5;617.38;656.64;648.75;695.62;734.75;823
2025;38164;LICENCIATURA EN HISTORIA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;27;37;1;565.5;63.42;498;535.7;565.5;609.07;595.5;648;685.2;779.5
2025;38166;LITERATURA CREATIVA;UNIVERSIDAD DIEGO PORTALES;HUMANIDADES;65;69;1;535;77.23;502.5;543.3;578;635.26;624;697.5;737.9;830
2025;38167;PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;55;53;0;573.5;62.85;502;522.2;563.5;606.43;599.5;648.5;683.7;759
2025;38168;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;66;78;1;706.5;62.32;480.5;519.5;536.75;581.3;569.25;616.5;648.15;815.5
2025;38170;MEDICINA;UNIVERSIDAD DIEGO PORTALES;SALUD;64;75;1;920;19.21;879;892.5;899.25;914.97;912.5;928.5;941.5;963
2025;38171;ODONTOLOGÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;62;79;1;675;53.12;673.5;695.3;714.75;760.96;759.5;793;836.7;902
2025;38172;TECNOLOGÍA MÉDICA;UNIVERSIDAD DIEGO PORTALES;SALUD;129;147;1;749.5;51.59;639.5;686.1;714.75;751.05;749.5;788.25;812.5;942.5
2025;38173;ENFERMERÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;100;130;1;702;45.44;651;696.4;718.5;748.96;743.25;779.5;812.55;867
2025;38174;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;270;341;1;685.5;59.87;568;670;698;742.91;739;785.5;820.5;910
2025;38175;INGENIERÍA CIVIL EN INFORMÁTICA Y TELECOMUNICACIONES;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;170;201;1;639.5;54.98;624.5;690.5;722;760.31;761.5;797.5;824;900
2025;38176;INGENIERÍA CIVIL EN OBRAS CIVILES;UNIVERSIDAD DIEGO PORTALES;TECNOLOGÍA;80;98;1;516;74.44;513.5;574.5;625.5;672.71;670.5;713;769.4;872
2025;38285;ARTES VISUALES;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;60;82;1;515.5;66.37;500.5;528.15;553.88;606.2;598.75;645.12;693.25;783
2025;38292;INGENIERÍA EN CONTROL DE GESTIÓN;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;105;139;1;677;77.41;487;578.9;639.5;684.66;681;736.25;776.7;878
2025;38323;OBSTETRICIA Y NEONATOLOGÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;59;69;1;742;38.97;709.5;726;747.5;772.33;766;792;825.8;875.5
2025;38325;KINESIOLOGÍA;UNIVERSIDAD DIEGO PORTALES;SALUD;91;115;1;624;61.64;556;598.8;636.5;676.4;673.5;711.25;750.1;886
2025;38326;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL CON MENCIÓN EN DESARROLLO COGNITIVO;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;62;72;1;573.5;62.21;506;529.1;549.12;597.4;585;639.62;690;749.5
2025;38327;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD DIEGO PORTALES;EDUCACIÓN;85;106;1;569;71.56;508.5;545.75;576.12;632.29;628.75;678.88;724;830.5
2025;38336;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;70;95;1;621.5;64.39;525.5;577.3;614.75;659.04;657;702.5;739.8;830.5
2025;38337;ANTROPOLOGÍA;UNIVERSIDAD DIEGO PORTALES;CIENCIAS SOCIALES;35;27;0;553;70.33;531;551.2;601.75;649.76;657.5;693;718.1;835.5
2025;38338;BACHILLERATO EN ADMINISTRACIÓN Y ECONOMIA;UNIVERSIDAD DIEGO PORTALES;ADMINISTRACIÓN Y COMERCIO;60;115;1;589.5;75.61;494.5;531;570;625.99;622;672.25;725.3;835
2025;38339;CINE Y REALIZACIÓN AUDIOVISUAL;UNIVERSIDAD DIEGO PORTALES;ARTE Y ARQUITECTURA;65;86;1;781;64.72;546.5;594.25;626.38;675.34;671.75;712.38;754.75;851
2025;39101;AGRONOMIA;UNIVERSIDAD MAYOR;AGROPECUARIA;90;84;0;546;74.22;485;513.05;543.38;596.72;578.25;643;687.05;830.5
2025;39102;ANIMACION DIGITAL;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;60;70;1;587;72.81;552;598.1;636.75;694.46;692;754;789.2;901.5
2025;39103;ARQUITECTURA;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;110;145;1;549.5;73.85;473.5;518.1;552;607.97;599.5;649;711.1;824
2025;39104;BIOTECNOLOGIA;UNIVERSIDAD MAYOR;TECNOLOGÍA;40;50;1;589.5;86.16;565.5;589.35;619.75;691.02;682.5;735.62;844.8;883.5
2025;39105;CINE;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;50;60;1;570;67.69;506;584.85;602.5;653.69;643.75;699;753.7;839.5
2025;39106;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD MAYOR;TECNOLOGÍA;30;31;1;478;77.34;468;491;556.5;600.08;589;640.75;711.5;763
2025;39107;DERECHO;UNIVERSIDAD MAYOR;DERECHO;120;146;1;581.5;60.05;481;543;581.12;621.8;620.5;660.38;698.75;783
2025;39108;DISEÑO MENCION GRAFICO, INDUSTRIAL O AMBIENTES;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;60;90;1;556;69.02;482.5;509.4;547.12;596.58;588.75;635.38;691.55;835.5
2025;39109;ENFERMERIA;UNIVERSIDAD MAYOR;SALUD;80;95;1;652.5;45.7;632;671.2;701;731.77;729;763.5;793.6;839.5
2025;39110;FONOAUDIOLOGIA;UNIVERSIDAD MAYOR;SALUD;60;80;1;477;51.97;459;469.95;491;537.32;532.75;573.25;604.6;681
2025;39111;INGENIERÍA CIVIL ELECTRONICA;UNIVERSIDAD MAYOR;TECNOLOGÍA;30;40;1;545.5;76.88;545.5;574.45;628.88;674.59;660.5;730.25;773.2;869
2025;39112;INGENIERIA CIVIL EN COMPUTACION E INFORMATICA;UNIVERSIDAD MAYOR;TECNOLOGÍA;120;150;1;706;56.08;595;635.85;671.5;709.65;705.75;747.5;773.05;873
2025;39113;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD MAYOR;TECNOLOGÍA;120;160;1;565;72.5;487.5;579.35;613.5;663.87;655.5;704.12;763;911
2025;39114;INGENIERIA COMERCIAL;UNIVERSIDAD MAYOR;ADMINISTRACIÓN Y COMERCIO;120;170;1;592;60.18;491;571.75;592.12;641.34;639.75;676.62;725.65;845
2025;39115;INGENIERIA EN ADMINISTRACION;UNIVERSIDAD MAYOR;ADMINISTRACIÓN Y COMERCIO;60;85;1;517.5;78.68;463;499.1;536;589.69;576.5;625.5;706.8;817.5
2025;39116;INGENIERIA FORESTAL;UNIVERSIDAD MAYOR;AGROPECUARIA;20;14;0;466.5;55.48;466.5;492.65;517;553.5;549.25;587.88;604.45;681
2025;39117;KINESIOLOGIA;UNIVERSIDAD MAYOR;SALUD;90;110;1;670;44.97;578;618.5;639.62;667.76;665.5;690.38;713.05;812
2025;39118;MEDICINA;UNIVERSIDAD MAYOR;SALUD;60;70;1;850;25.3;850;881.5;892.75;912.08;912;928.5;945.25;969.5
2025;39119;MEDICINA VETERINARIA;UNIVERSIDAD MAYOR;AGROPECUARIA;200;241;1;549;68.73;532;607.5;640.5;693.49;692;736.5;782;886.5
2025;39120;NUTRICION Y DIETETICA;UNIVERSIDAD MAYOR;SALUD;70;100;1;541.5;80.35;432;489.45;509.25;572.7;552.5;623.38;685.65;839
2025;39121;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD MAYOR;SALUD;40;50;1;668;51.58;668;685.45;704.38;746.56;734.25;781.38;825.85;854
2025;39122;ODONTOLOGIA;UNIVERSIDAD MAYOR;SALUD;70;90;1;831.5;47.22;664.5;705;734.62;766.61;773.75;803.5;826.3;883
2025;39124;PEDAGOGIA EN EDUCACIÓN DIFERENCIAL CON MENCION EN DISCAPACIDAD INTELECTUAL;UNIVERSIDAD MAYOR;EDUCACIÓN;20;25;1;519.5;59.35;425.5;505.1;513;557.68;555;605;624.4;680.5
2025;39125;PED. EN EDUC. FISICA, DEPORTES Y RECREACION PARA EDUC. BASICA Y MEDIA;UNIVERSIDAD MAYOR;EDUCACIÓN;30;50;1;542.5;57.66;514;557.5;582.88;625.07;618.75;656.25;720.05;763.5
2025;39126;PEDAGOGIA EN EDUCACION PARVULARIA;UNIVERSIDAD MAYOR;EDUCACIÓN;15;25;1;582;67.11;453.5;491.3;519;570.06;573;599;668.6;720
2025;39129;PSICOLOGIA;UNIVERSIDAD MAYOR;CIENCIAS SOCIALES;110;150;1;646.5;53.61;579;644.25;670.88;705.75;704.25;742;779.6;844
2025;39131;TEATRO;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;30;34;1;615.5;100.76;482;536.9;559.75;638.75;629.5;683.38;763.2;909.5
2025;39132;TECNOLOGIA MEDICA;UNIVERSIDAD MAYOR;SALUD;80;100;1;618.5;62.33;529;621.4;660.88;699.49;697.25;731.62;783.5;886
2025;39133;TERAPIA OCUPACIONAL;UNIVERSIDAD MAYOR;SALUD;70;90;1;498.5;64.21;488;527.85;547.12;591.31;581.25;624.88;678.6;819
2025;39134;GEOLOGIA;UNIVERSIDAD MAYOR;CIENCIAS BÁSICAS;50;60;1;582;76.73;562;584.75;607.88;673;660.25;721.5;776.6;885
2025;39135;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD MAYOR;SALUD;90;110;1;741.5;53.46;664;736.45;783;815.14;818.25;852.5;877.7;924.5
2025;39140;INGENIERIA EN MEDIO AMBIENTE Y SUSTENTABILIDAD;UNIVERSIDAD MAYOR;TECNOLOGÍA;30;18;0;552.5;74.75;463;519;554.75;600.17;589.75;652.75;689.5;751.5
2025;39141;INGENIERIA EN CIENCIA DE DATOS;UNIVERSIDAD MAYOR;CIENCIAS BÁSICAS;40;16;0;466.5;94.25;466.5;566.25;615.88;663.16;653.25;721.88;782.25;821.5
2025;39142;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD MAYOR;CIENCIAS SOCIALES;45;32;0;580;62.37;491;528.75;554.12;598.8;595.25;620;674.65;775.5
2025;39143;INGENIERIA CIVIL EN MINAS;UNIVERSIDAD MAYOR;TECNOLOGÍA;40;70;1;579;77.78;532;601.3;630.12;683.92;670.25;742.75;799.65;873
2025;39398;INTERPRETACION MUSICAL SUPERIOR;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;1;1;1;699.5;;699.5;699.5;699.5;699.5;699.5;699.5;699.5;699.5
2025;39399;COMPOSICION MUSICAL SUPERIOR;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;1;0;0;;;;;;;;;;
2025;39401;ARQUITECTURA;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;40;50;1;730;65.44;546;572.4;618.5;659.29;654.75;702;731.85;830.5
2025;39402;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD MAYOR;TECNOLOGÍA;20;30;1;491;61.17;470.5;521.4;542.5;582.43;568.75;621.25;660.95;745
2025;39403;DERECHO;UNIVERSIDAD MAYOR;DERECHO;60;80;1;612.5;65.71;500.5;549.15;584;624.02;612;668.5;705.5;804.5
2025;39405;ENFERMERIA;UNIVERSIDAD MAYOR;SALUD;70;90;1;719;70.19;549.5;593.45;652.25;691.23;683.75;735.75;789.5;864
2025;39406;FONOAUDIOLOGIA;UNIVERSIDAD MAYOR;SALUD;30;40;1;497;49.48;478.5;502;535.38;565.32;560.25;604;618.7;700
2025;39408;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD MAYOR;TECNOLOGÍA;20;30;1;711;58.77;670;709.1;734.62;778.25;779;803.75;861.95;929
2025;39409;INGENIERIA COMERCIAL;UNIVERSIDAD MAYOR;ADMINISTRACIÓN Y COMERCIO;70;100;1;562;70.89;506;542;560.75;616.01;601.75;659.12;713.55;830.5
2025;39410;KINESIOLOGIA;UNIVERSIDAD MAYOR;SALUD;35;45;1;616.5;70.35;539.5;554.1;592.5;641.07;630.5;694.5;735.3;826.5
2025;39411;MEDICINA;UNIVERSIDAD MAYOR;SALUD;60;70;1;828.5;32.62;816;850.9;873;893.22;893.5;917.62;936.65;964
2025;39412;MEDICINA VETERINARIA;UNIVERSIDAD MAYOR;AGROPECUARIA;40;50;1;592.5;53.42;556;594.75;614.88;661.61;659.5;700.62;738.75;758
2025;39413;NUTRICION Y DIETETICA;UNIVERSIDAD MAYOR;SALUD;30;40;1;567;55.74;491;549.3;569.75;608.18;598.25;641.12;682.1;735.5
2025;39414;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD MAYOR;SALUD;35;45;1;713;62.77;614;666;697;737.87;727;791;809.5;889
2025;39415;ODONTOLOGIA;UNIVERSIDAD MAYOR;SALUD;50;70;1;736.5;67.71;572.5;640.9;672.5;716.28;709.5;756.38;811.8;904
2025;39419;PSICOLOGIA;UNIVERSIDAD MAYOR;CIENCIAS SOCIALES;80;90;1;637.5;67.55;539.5;577.5;617.62;661.12;656;695.38;752.7;925
2025;39420;TECNOLOGIA MEDICA;UNIVERSIDAD MAYOR;SALUD;50;60;1;655.5;54.42;581;621.75;657.25;693.66;691;725.25;763.45;830
2025;39421;TERAPIA OCUPACIONAL;UNIVERSIDAD MAYOR;SALUD;30;45;1;466.5;55.76;466.5;484.6;525.5;559.67;553.5;588.5;636.6;685
2025;39422;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD MAYOR;SALUD;40;50;1;769;41.07;739.5;774.85;798.38;825.96;827;854.75;874.55;919.5
2025;39423;ANIMACION DIGITAL;UNIVERSIDAD MAYOR;ARTE Y ARQUITECTURA;30;40;1;656;83.24;541.5;586.65;611.88;680.44;665.75;743;795.4;898
2025;39424;TURISMO SUSTENTABLE;UNIVERSIDAD MAYOR;ADMINISTRACIÓN Y COMERCIO;20;30;1;556;42.14;482.5;494.1;510.75;542.93;540;577;598.65;626.5
2025;39425;AGRONOMÍA;UNIVERSIDAD MAYOR;AGROPECUARIA;30;40;1;607.5;77.38;498.5;517.85;554;609.68;606.5;666.38;715.65;790.5
2025;40001;ARQUITECTURA;UNIVERSIDAD FINIS TERRAE;ARTE Y ARQUITECTURA;85;100;1;566;70.93;482.5;556.6;585.88;634.84;628;672;731.2;824
2025;40002;DISEÑO;UNIVERSIDAD FINIS TERRAE;ARTE Y ARQUITECTURA;80;90;1;597;71.56;423.5;515.45;544.25;599.23;588.25;649.62;696.95;754
2025;40003;DISEÑO DE MODA Y MANAGEMENT;UNIVERSIDAD FINIS TERRAE;ARTE Y ARQUITECTURA;30;40;1;606.5;79.51;532.5;574.45;606.12;667.55;651;721.75;787.05;830.5
2025;40010;LICENCIATURA EN ARTES VISUALES;UNIVERSIDAD FINIS TERRAE;ARTE Y ARQUITECTURA;70;65;0;489;70.14;479;492.2;521.5;575.61;562.5;626;673.4;761.5
2025;40020;LICENCIATURA EN HISTORIA;UNIVERSIDAD FINIS TERRAE;CIENCIAS SOCIALES;25;5;0;528.5;19.99;528.5;530.1;532.5;545.9;536;556.5;568.2;576
2025;40021;LICENCIATURA EN LITERATURA;UNIVERSIDAD FINIS TERRAE;HUMANIDADES;35;9;0;491;65.78;487;490.2;542.5;565.67;549.5;588;618.6;707
2025;40022;PERIODISMO;UNIVERSIDAD FINIS TERRAE;CIENCIAS SOCIALES;70;68;0;470.5;66;464;487.05;517;561.02;546.25;600.12;664.1;760
2025;40023;PUBLICIDAD;UNIVERSIDAD FINIS TERRAE;CIENCIAS SOCIALES;70;90;1;574.5;67.14;466.5;482.9;502.62;566.81;567.75;609.12;654.45;803
2025;40030;DERECHO;UNIVERSIDAD FINIS TERRAE;DERECHO;225;245;1;576;74.44;467;532.9;582.5;632.61;629;685.5;726.3;839.5
2025;40040;INGENIERÍA COMERCIAL;UNIVERSIDAD FINIS TERRAE;ADMINISTRACIÓN Y COMERCIO;175;195;1;520.5;72.39;390.5;542.9;575.5;628.67;625.5;667.25;721.2;839.5
2025;40041;CONTADOR AUDITOR;UNIVERSIDAD FINIS TERRAE;ADMINISTRACIÓN Y COMERCIO;30;40;1;626.5;77.22;494;515;562.25;613.1;607.75;655.12;725.25;793
2025;40042;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD FINIS TERRAE;ADMINISTRACIÓN Y COMERCIO;35;45;1;596;95.97;494.5;528.6;559;633.21;598;685;774.9;889
2025;40043;DIRECCIÓN Y GESTIÓN DE ARTES CULINARIAS;UNIVERSIDAD FINIS TERRAE;ADMINISTRACIÓN Y COMERCIO;30;35;1;733;73.64;614.5;643.9;670.25;728.46;717.5;785.25;820;907.5
2025;40050;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD FINIS TERRAE;EDUCACIÓN;20;16;0;556;59.07;449.5;511.25;530.5;573.22;577.5;610.75;647.5;663
2025;40051;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD FINIS TERRAE;EDUCACIÓN;30;27;0;529.5;52.65;454;505.8;517.25;554.89;538;590.5;625.5;665
2025;40053;CIENCIAS DE LA FAMILIA;UNIVERSIDAD FINIS TERRAE;CIENCIAS SOCIALES;20;7;0;536;47.86;459;468.3;488.25;525.07;536;558;572.7;588
2025;40061;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD FINIS TERRAE;TECNOLOGÍA;60;70;1;473;80.57;473;588.35;612;678.26;682.75;731;781.8;896.5
2025;40062;INGENIERÍA CIVIL INFORMÁTICA Y TELECOMUNICACIONES;UNIVERSIDAD FINIS TERRAE;TECNOLOGÍA;105;115;1;478;79.17;447;542.3;591.75;639.99;636;685.5;746.7;861.5
2025;40063;INGENIERÍA CIVIL EN REALIDAD VIRTUAL Y VIDEOJUEGOS;UNIVERSIDAD FINIS TERRAE;TECNOLOGÍA;35;41;1;479;106.23;470.5;491;537.5;623.73;613;678;781.5;898
2025;40064;INGENIERÍA CIVIL BIOMÉDICA;UNIVERSIDAD FINIS TERRAE;TECNOLOGÍA;30;35;1;624;62.02;624;687.3;731;772.3;777.5;808.5;844;893.5
2025;40070;MEDICINA;UNIVERSIDAD FINIS TERRAE;SALUD;75;80;1;869;21.67;865;887.55;901.12;916.92;920;929;942.65;964
2025;40071;KINESIOLOGÍA;UNIVERSIDAD FINIS TERRAE;SALUD;80;95;1;626;65.78;553;619.6;641;691.36;685;733;767.5;886
2025;40072;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD FINIS TERRAE;SALUD;70;100;1;611;68.56;471;504.9;551.88;600.42;606;638.75;682.2;815.5
2025;40073;ENFERMERÍA;UNIVERSIDAD FINIS TERRAE;SALUD;80;85;1;608.5;64.26;582;621.6;663;702.5;698.5;752;791.2;847
2025;40074;PSICOLOGÍA;UNIVERSIDAD FINIS TERRAE;CIENCIAS SOCIALES;115;125;1;619;68.05;502.5;576.5;615.5;657.05;648.5;697.5;742.1;826.5
2025;40080;ODONTOLOGÍA;UNIVERSIDAD FINIS TERRAE;SALUD;60;75;1;670;55.46;619;659.3;684.5;720.41;714.5;748.75;791.7;897
2025;40090;ACTUACIÓN Y CREACIÓN TEATRAL;UNIVERSIDAD FINIS TERRAE;ARTE Y ARQUITECTURA;20;24;1;475.5;88.11;475.5;493.05;560.75;625.54;639;690.5;710.4;799
2025;41000;ARQUITECTURA;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;120;237;1;488;77.65;458;498.8;542.5;597.87;589.5;654;702;820
2025;41002;DISEÑO GRAFICO;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;60;96;1;483;74.4;460;498.75;522.88;577.05;566;612;683.5;805.5
2025;41003;ARTES VISUALES;UNIVERSIDAD ANDRES BELLO;ARTE Y ARQUITECTURA;60;50;0;495;81.66;461;484.3;494.62;572.73;572.5;621.5;657.35;797
2025;41005;BIOQUIMICA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;65;120;1;596.5;97.35;462.5;544.95;594.38;661.76;651;733;784.9;897.5
2025;41006;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;90;89;0;568;101.42;491.5;554.4;608.5;689.07;685.5;763.5;827;893.5
2025;41007;BIOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;70;59;0;494.5;90.14;458;500.5;560.25;621.63;628.5;680.75;734.3;823.5
2025;41008;FONOAUDIOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;120;48;0;501;78.02;466.5;489.9;500.38;565.64;529.5;629.5;663.15;772
2025;41009;KINESIOLOGIA;UNIVERSIDAD ANDRES BELLO;SALUD;300;479;1;528;84.78;459;518.7;559.5;619.1;602;673.75;751.5;874.5
2025;41010;TERAPIA OCUPACIONAL;UNIVERSIDAD ANDRES BELLO;SALUD;180;132;0;494.5;65.25;459;479.15;506.38;555.52;545;593.5;644.65;751.5
2025;41011;INGENIERIA FISICA;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;60;17;0;728;76.48;580;626.3;665.5;715.76;719.5;743;807.6;876.5
2025;41012;LICENCIATURA EN ASTRONOMIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;90;89;0;495;78.09;495;595.3;620.5;675.35;657.5;736;793.4;857.5
2025;41013;LICENCIATURA EN FISICA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;100;20;0;533;90.24;533;556.3;612.62;671.05;649;757.62;783.45;844
2025;41015;PSICOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;350;649;1;619.5;68.26;442.5;543.5;581;629.26;622;675.5;725;859.5
2025;41016;SOCIOLOGIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;60;9;0;544.5;83.9;481;531.8;559;606.94;594;649.5;725;739
2025;41017;TRABAJO SOCIAL;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;120;41;0;574.5;63.81;395.5;474.5;494.5;543.3;547;595;625.5;703
2025;41019;PERIODISMO;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;100;69;0;526;59.34;466.5;501.4;533.5;571.97;568;606;639.9;762.5
2025;41020;PUBLICIDAD;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;100;85;0;506;66.08;462.5;491.6;510;564.81;554.5;607.5;648.7;739.5
2025;41021;DERECHO;UNIVERSIDAD ANDRES BELLO;DERECHO;360;464;1;474.5;78.55;461;512.45;553;613.11;606;674.88;711.5;856
2025;41022;BIOLOGIA MARINA;UNIVERSIDAD ANDRES BELLO;CIENCIAS BÁSICAS;120;198;1;473.5;89.98;382;505.6;542.62;610.68;596.75;673;743.25;863.5
2025;41023;ADMINISTRACION EN ECOTURISMO;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;100;46;0;523;77.03;468;475;492.12;548.09;532.75;576.38;623.75;802.5
2025;41024;INGENIERIA AMBIENTAL;UNIVERSIDAD ANDRES BELLO;TECNOLOGÍA;100;16;0;595;92.36;486;581.5;598.38;665.59;667;727.25;782.75;820
2025;41026;MEDICINA VETERINARIA;UNIVERSIDAD ANDRES BELLO;AGROPECUARIA;340;601;1;550.5;81.32;440;524;556.5;618.78;607;671.5;729.5;946.5
2025;41027;CONTADOR AUDITOR;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;120;189;1;630;83.79;462.5;507.9;546;608.67;599.5;662;721.7;865
2025;41028;INGENIERIA COMERCIAL (CASONA);UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;500;359;0;522;80.91;461;506.4;549;609.42;596.5;665;717.4;889
2025;41029;INGENIERIA EN ADMINISTRACION DE EMPRESAS;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;160;235;1;533;74.99;458;492.1;526.5;584.3;576.5;637.5;685;814
2025;41030;INGENIERIA EN ADMINISTRACION HOTELERA INTERNACIONAL;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;80;66;0;492.5;75.32;466.5;496.5;541.5;587.4;581.25;636.5;710.25;759.5
2025;41031;INGENIERIA EN TURISMO Y HOTELERIA;UNIVERSIDAD ANDRES BELLO;ADMINISTRACIÓN Y COMERCIO;120;127;1;501.5;70.86;458.5;491;515.5;570.24;559;619.25;653.9;844.5
2025;41032;ENFERMERIA;UNIVERSIDAD ANDRES BELLO;SALUD;260;446;1;532.5;79.5;459;512;544.75;606.67;599;657;716.75;892
2025;41034;PEDAGOGIA EDUCACION FISICA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;120;120;1;628.5;84.47;407;515.3;541.62;606.98;599.5;655.75;717.2;904
2025;41037;EDUCACION PARVULARIA;UNIVERSIDAD ANDRES BELLO;EDUCACIÓN;60;44;0;505;65.35;416;502;509.88;548.74;529.75;581.62;637;773
2025;41039;LICENCIATURA EN HISTORIA;UNIVERSIDAD ANDRES BELLO;CIENCIAS SOCIALES;100;5;0;494.5;38.54;475.5;483.1;494.5;526.4;550.5;552;556.5;559.5
2025;41040;LICENCIATURA EN LETRAS;UNIVERSIDAD ANDRES BELLO;HUMANIDADES;100;11;0;603.5;55.53;489.5;521.5;541;579.91;581.5;610.75;661;665.5
